Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
Ponte Preta,2017,5,8,7,2,2,1,7,7,0,0,1,-1,-1
Botafogo,2017,5,9,7,2,2,1,3,3,0,0,1,-2,-1
Cruzeiro,2017,5,10,7,2,2,1,3,4,-1,0,2,-2,-2
Sport,2017,5,11,7,2,2,1,7,9,-2,1,0,1,1
Santos,2017,5,12,6,2,3,0,4,6,-2,1,0,1,1
Vasco,2017,5,13,6,2,3,0,7,14,-7,0,2,1,-5
Flamengo,2017,5,14,6,1,1,3,5,4,1,0,1,-2,-1
Atlético-MG,2017,5,15,6,1,1,3,5,5,0,1,0,1,1
Palmeiras,2017,5,16,4,1,3,1,4,4,0,0,1,-4,-1
Avaí,2017,5,17,4,1,3,1,1,5,-4,0,1,-1,-1
Atlético-GO,2017,5,18,3,1,4,0,4,11,-7,1,0,1,1
Athletico-PR,2017,5,19,2,0,3,2,4,11,-7,0,0,1,-5
Vitória,2017,5,20,1,0,4,1,1,6,-5,0,4,-1,-4
Corinthians,2017,6,1,16,5,0,1,13,5,8,5,0,6,-2
Grêmio,2017,6,2,15,5,1,0,16,7,9,3,0,6,1
Coritiba,2017,6,3,13,4,1,1,9,4,5,0,0,4,-1
Chapecoense,2017,6,4,10,3,2,1,11,10,1,0,2,6,-2
Ponte Preta,2017,6,5,10,3,2,1,10,9,1,1,0,1,-2
Cruzeiro,2017,6,6,10,3,2,1,5,4,1,1,0,1,1
Fluminense,2017,6,7,10,3,2,1,11,11,0,0,1,6,-6
Bahia,2017,6,8,9,3,3,0,11,6,5,0,1,-1,-1
São Paulo,2017,6,9,9,3,3,0,8,5,3,0,1,2,-1
Santos,2017,6,10,9,3,3,0,6,6,0,2,0,2,1
Vasco,2017,6,11,9,3,3,0,9,15,-6,1,0,2,-6
Botafogo,2017,6,12,8,2,2,2,5,5,0,0,0,1,-2
Palmeiras,2017,6,13,7,2,3,1,7,5,2,1,0,1,-2
Sport,2017,6,14,7,2,3,1,8,11,-3,0,1,2,-1
Flamengo,2017,6,15,7,1,1,4,6,5,1,0,0,1,-2
Atlético-MG,2017,6,16,6,1,2,3,5,7,-2,0,1,-1,-1
Avaí,2017,6,17,5,1,3,2,2,6,-4,0,0,1,-2
Vitória,2017,6,18,4,1,4,1,3,6,-3,1,0,1,1
Atlético-GO,2017,6,19,3,1,5,0,4,13,-9,0,1,-1,-1
Athletico-PR,2017,6,20,2,0,4,2,4,13,-9,0,1,-1,-6
Corinthians,2017,7,1,19,6,0,1,14,5,9,6,0,7,1
Grêmio,2017,7,2,18,6,1,0,18,7,11,4,0,7,1
Coritiba,2017,7,3,14,4,1,2,9,4,5,0,0,-1,1
Chapecoense,2017,7,4,13,4,2,1,13,11,2,1,0,7,-3
Santos,2017,7,5,12,4,3,0,7,6,1,3,0,3,1
Bahia,2017,7,6,10,3,3,1,11,6,5,0,0,-2,0
São Paulo,2017,7,7,10,3,3,1,8,5,3,0,0,-1,0
Cruzeiro,2017,7,8,10,3,3,1,5,5,0,0,1,-1,-1
Ponte Preta,2017,7,9,10,3,3,1,10,11,-1,0,1,-1,-3
Fluminense,2017,7,10,10,3,3,1,11,13,-2,0,2,-1,-7
Flamengo,2017,7,11,10,2,1,4,8,5,3,1,0,2,1
Vasco,2017,7,12,9,3,4,0,10,17,-7,0,1,3,-7
Botafogo,2017,7,13,9,2,2,3,7,7,0,0,0,2,-3
Sport,2017,7,14,8,2,3,2,8,11,-3,0,0,-1,1
Palmeiras,2017,7,15,7,2,4,1,7,6,1,0,1,-1,-3
Atlético-GO,2017,7,16,6,2,5,0,7,14,-7,1,0,1,-2
Atlético-MG,2017,7,17,6,1,3,3,5,8,-3,0,2,-2,-2
Vitória,2017,7,18,5,1,4,2,5,8,-3,0,0,2,-1
Avaí,2017,7,19,5,1,4,2,3,9,-6,0,1,2,-3
Athletico-PR,2017,7,20,5,1,4,2,5,13,-8,1,0,1,-5
Corinthians,2017,8,1,20,6,0,2,14,5,9,0,0,-1,1
Grêmio,2017,8,2,19,6,1,1,21,10,11,0,0,8,-1
Coritiba,2017,8,3,15,4,1,3,9,4,5,0,0,-2,1
Santos,2017,8,4,13,4,3,1,7,6,1,0,0,-1,1
Chapecoense,2017,8,5,13,4,3,1,13,13,0,0,1,-1,-4
Vasco,2017,8,6,12,4,4,0,11,17,-6,1,0,4,1
Botafogo,2017,8,7,12,3,2,3,9,7,2,1,0,3,-2
Cruzeiro,2017,8,8,11,3,3,2,8,8,0,0,0,1,-2
Ponte Preta,2017,8,9,11,3,3,2,10,11,-1,0,0,-2,-2
Fluminense,2017,8,10,11,3,3,2,13,15,-2,0,0,1,-8
Flamengo,2017,8,11,11,2,1,5,10,7,3,0,0,3,-1
Palmeiras,2017,8,12,10,3,4,1,11,8,3,1,0,1,-4
Bahia,2017,8,13,10,3,4,1,13,10,3,0,1,1,-1
São Paulo,2017,8,14,10,3,4,1,9,7,2,0,1,1,-1
Atlético-MG,2017,8,15,9,2,3,3,7,9,-2,1,0,1,-3
Vitória,2017,8,16,8,2,4,2,8,9,-1,1,0,3,-2
Sport,2017,8,17,8,2,4,2,9,14,-5,0,1,1,-1
Athletico-PR,2017,8,18,8,2,4,2,6,13,-7,2,0,2,-4
Atlético-GO,2017,8,19,6,2,6,0,7,15,-8,0,1,-1,-3
Avaí,2017,8,20,5,1,5,2,3,10,-7,0,2,-1,-4
Corinthians,2017,9,1,23,7,0,2,17,5,12,1,0,1,1
Grêmio,2017,9,2,22,7,1,1,23,10,13,1,0,9,1
Santos,2017,9,3,16,5,3,1,9,6,3,1,0,1,1
Botafogo,2017,9,4,15,4,2,3,12,8,4,2,0,4,-3
Coritiba,2017,9,5,15,4,2,3,9,6,3,0,1,-3,-1
Fluminense,2017,9,6,14,4,3,2,16,15,1,1,0,2,-7
Ponte Preta,2017,9,7,14,4,3,2,11,11,0,1,0,1,1
Flamengo,2017,9,8,14,3,1,5,15,8,7,1,0,4,-2
Palmeiras,2017,9,9,13,4,4,1,12,8,4,2,0,2,1
Chapecoense,2017,9,10,13,4,4,1,14,18,-4,0,2,1,-5
Vasco,2017,9,11,12,4,5,0,12,20,-8,0,1,5,-1
Cruzeiro,2017,9,12,11,3,4,2,8,9,-1,0,1,-1,-3
Athletico-PR,2017,9,13,11,3,4,2,7,13,-6,3,0,3,1
São Paulo,2017,9,14,10,3,5,1,9,8,1,0,2,-1,-2
Bahia,2017,9,15,10,3,5,1,13,13,0,0,2,-1,-2
Atlético-MG,2017,9,16,10,2,3,4,9,11,-2,0,0,2,-4
Sport,2017,9,17,9,2,4,3,11,16,-5,0,0,2,-2
Vitória,2017,9,18,8,2,5,2,8,11,-3,0,1,-1,-3
Atlético-GO,2017,9,19,6,2,7,0,7,16,-9,0,2,-2,-4
Avaí,2017,9,20,5,1,6,2,3,13,-10,0,3,-2,-5
Corinthians,2017,10,1,26,8,0,2,18,5,13,2,0,2,1
Grêmio,2017,10,2,22,7,2,1,23,11,12,0,1,-1,-1
Flamengo,2017,10,3,17,4,1,5,16,8,8,2,0,5,-1
Palmeiras,2017,10,4,16,5,4,1,14,9,5,3,0,3,-1
Santos,2017,10,5,16,5,4,1,9,7,2,0,1,-1,-1
Vasco,2017,10,6,15,5,5,0,13,20,-7,1,0,6,1
Botafogo,2017,10,7,15,4,3,3,12,10,2,0,1,-1,-4
Fluminense,2017,10,8,15,4,3,3,17,16,1,0,0,3,-8
Coritiba,2017,10,9,15,4,3,3,9,8,1,0,2,-4,-2
Cruzeiro,2017,10,10,14,4,4,2,10,9,1,1,0,1,1
Ponte Preta,2017,10,11,14,4,4,2,12,13,-1,0,1,2,-1
Athletico-PR,2017,10,12,14,4,4,2,11,14,-3,4,0,4,-1
Chapecoense,2017,10,13,13,4,5,1,14,19,-5,0,3,-1,-6
Atlético-MG,2017,10,14,13,3,3,4,10,11,-1,1,0,3,-3
Sport,2017,10,15,12,3,4,3,12,16,-4,1,0,3,-1
São Paulo,2017,10,16,11,3,5,2,10,9,1,0,0,1,-3
Bahia,2017,10,17,10,3,6,1,13,14,-1,0,3,-2,-3
Vitória,2017,10,18,8,2,6,2,9,15,-6,0,2,1,-4
Avaí,2017,10,19,8,2,6,2,5,13,-8,1,0,1,-4
Atlético-GO,2017,10,20,6,2,8,0,7,17,-10,0,3,-3,-5
Corinthians,2017,11,1,29,9,0,2,19,5,14,3,0,3,1
Grêmio,2017,11,2,22,7,3,1,23,12,11,0,2,-2,-2
Flamengo,2017,11,3,20,5,1,5,18,8,10,3,0,6,1
Palmeiras,2017,11,4,19,6,4,1,15,9,6,4,0,4,1
Santos,2017,11,5,17,5,4,2,10,8,2,0,0,1,-2
Vasco,2017,11,6,16,5,5,1,15,22,-7,0,0,7,-1
Fluminense,2017,11,7,16,4,3,4,20,19,1,0,0,4,-9
Coritiba,2017,11,8,16,4,3,4,11,10,1,0,0,1,-3
Atlético-MG,2017,11,9,16,4,3,4,13,12,1,2,0,4,-4
Botafogo,2017,11,10,15,4,4,3,12,11,1,0,2,-2,-5
Ponte Preta,2017,11,11,15,4,4,3,12,13,-1,0,0,-1,0
Sport,2017,11,12,15,4,4,3,13,16,-3,2,0,4,1
Cruzeiro,2017,11,13,14,4,5,2,11,12,-1,0,1,2,-1
Athletico-PR,2017,11,14,14,4,5,2,11,15,-4,0,1,-1,-2
Chapecoense,2017,11,15,14,4,5,2,17,22,-5,0,0,1,-7
São Paulo,2017,11,16,11,3,6,2,10,11,-1,0,1,-1,-4
Bahia,2017,11,17,11,3,6,2,13,14,-1,0,0,-3,-2
Vitória,2017,11,18,9,2,6,3,9,15,-6,0,0,-1,1
Avaí,2017,11,19,9,2,6,3,5,13,-8,0,0,-1,1
Atlético-GO,2017,11,20,7,2,8,1,8,18,-10,0,0,1,-6
Corinthians,2017,12,1,32,10,0,2,21,5,16,4,0,4,1
Flamengo,2017,12,2,23,6,1,5,19,8,11,4,0,7,1
Grêmio,2017,12,3,22,7,4,1,23,14,9,0,3,-3,-3
Santos,2017,12,4,20,6,4,2,13,10,3,1,0,2,-3
Palmeiras,2017,12,5,19,6,5,1,16,12,4,0,1,5,-1
Sport,2017,12,6,18,5,4,3,16,16,0,3,0,5,1
Cruzeiro,2017,12,7,17,5,5,2,14,13,1,1,0,3,-2
Fluminense,2017,12,8,17,4,3,5,21,20,1,0,0,5,-10
Atlético-MG,2017,12,9,17,4,3,5,14,13,1,0,0,5,-5
Vasco,2017,12,10,16,5,6,1,15,23,-8,0,1,-1,-2
Botafogo,2017,12,11,16,4,4,4,13,12,1,0,0,1,-6
Coritiba,2017,12,12,16,4,4,4,11,13,-2,0,1,-1,-4
Ponte Preta,2017,12,13,15,4,5,3,12,15,-3,0,1,-2,-1
Athletico-PR,2017,12,14,15,4,5,3,12,16,-4,0,0,1,-3
Chapecoense,2017,12,15,15,4,5,3,18,23,-5,0,0,2,-8
Bahia,2017,12,16,12,3,6,3,14,15,-1,0,0,1,-3
Vitória,2017,12,17,12,3,6,3,11,16,-5,1,0,1,-1
Avaí,2017,12,18,12,3,6,3,7,13,-6,1,0,1,1
São Paulo,2017,12,19,11,3,7,2,12,14,-2,0,2,1,-5
Atlético-GO,2017,12,20,7,2,9,1,9,20,-11,0,1,2,-7
Corinthians,2017,13,1,35,11,0,2,23,5,18,5,0,5,1
Grêmio,2017,13,2,25,8,4,1,24,14,10,1,0,1,-2
Santos,2017,13,3,23,7,4,2,14,10,4,2,0,3,-2
Flamengo,2017,13,4,23,6,2,5,19,9,10,0,1,-1,-1
Sport,2017,13,5,21,6,4,3,19,16,3,4,0,6,1
Cruzeiro,2017,13,6,20,6,5,2,16,13,3,2,0,4,-1
Palmeiras,2017,13,7,19,6,6,1,16,14,2,0,2,-1,-2
Vasco,2017,13,8,19,6,6,1,19,24,-5,1,0,1,-3
Botafogo,2017,13,9,19,5,4,4,14,12,2,1,0,2,-5
Coritiba,2017,13,10,19,5,4,4,15,14,1,1,0,1,-5
Fluminense,2017,13,11,17,4,4,5,21,21,0,0,1,-1,-11
Atlético-MG,2017,13,12,17,4,4,5,14,14,0,0,1,-1,-6
Bahia,2017,13,13,15,4,6,3,17,15,2,1,0,2,-2
Athletico-PR,2017,13,14,15,4,6,3,12,18,-6,0,1,-1,-4
Ponte Preta,2017,13,15,15,4,6,3,12,18,-6,0,2,-3,-2
Chapecoense,2017,13,16,15,4,6,3,18,26,-8,0,1,-1,-9
São Paulo,2017,13,17,12,3,7,3,14,16,-2,0,0,2,-6
Vitória,2017,13,18,12,3,7,3,12,20,-8,0,1,2,-2
Avaí,2017,13,19,12,3,7,3,8,17,-9,0,1,2,-1
Atlético-GO,2017,13,20,8,2,9,2,11,22,-11,0,0,3,-8
Corinthians,2017,14,1,36,11,0,3,25,7,18,0,0,6,-1
Grêmio,2017,14,2,28,9,4,1,27,15,12,2,0,2,-3
Santos,2017,14,3,24,7,4,3,14,10,4,0,0,-1,-1
Flamengo,2017,14,4,24,6,2,6,20,10,10,0,0,1,-2
Palmeiras,2017,14,5,22,7,6,1,20,16,4,1,0,1,-3
Botafogo,2017,14,6,22,6,4,4,16,13,3,2,0,3,-6
Cruzeiro,2017,14,7,21,6,5,3,17,14,3,0,0,5,-2
Sport,2017,14,8,21,6,5,3,20,18,2,0,1,7,-1
Vasco,2017,14,9,20,6,6,2,19,24,-5,0,0,-1,1
Atlético-MG,2017,14,10,20,5,4,5,16,15,1,1,0,1,-7
Fluminense,2017,14,11,20,5,4,5,23,22,1,1,0,1,-12
Coritiba,2017,14,12,19,5,5,4,16,16,0,0,1,2,-6
Chapecoense,2017,14,13,18,5,6,3,20,26,-6,1,0,1,1
Bahia,2017,14,14,16,4,6,4,18,16,2,0,0,3,-3
Athletico-PR,2017,14,15,16,4,6,4,14,20,-6,0,0,1,-5
Ponte Preta,2017,14,16,15,4,7,3,13,21,-8,0,3,1,-3
Avaí,2017,14,17,13,3,7,4,9,18,-9,0,0,3,-2
São Paulo,2017,14,18,12,3,8,3,14,18,-4,0,1,-1,-7
Vitória,2017,14,19,12,3,8,3,14,24,-10,0,2,3,-3
Atlético-GO,2017,14,20,8,2,10,2,12,24,-12,0,1,4,-9
Corinthians,2017,15,1,37,11,0,4,25,7,18,0,0,-1,0
Grêmio,2017,15,2,31,10,4,1,30,16,14,3,0,3,-4
Santos,2017,15,3,27,8,4,3,15,10,5,1,0,1,1
Flamengo,2017,15,4,25,6,2,7,22,12,10,0,0,2,-3
Sport,2017,15,5,24,7,5,3,24,18,6,1,0,8,1
Palmeiras,2017,15,6,23,7,6,2,22,18,4,0,0,2,-4
Botafogo,2017,15,7,23,6,4,5,16,13,3,0,0,-1,-5
Cruzeiro,2017,15,8,22,6,5,4,18,15,3,0,0,6,-3
Fluminense,2017,15,9,21,5,4,6,24,23,1,0,0,2,-13
Vasco,2017,15,10,20,6,7,2,19,25,-6,0,1,-2,-1
Atlético-MG,2017,15,11,20,5,5,5,16,17,-1,0,1,-1,-8
Bahia,2017,15,12,19,5,6,4,20,16,4,1,0,4,-2
Coritiba,2017,15,13,19,5,6,4,16,20,-4,0,2,-1,-7
Ponte Preta,2017,15,14,18,5,7,3,17,21,-4,1,0,2,1
Chapecoense,2017,15,15,18,5,7,3,20,27,-7,0,1,-1,-1
Athletico-PR,2017,15,16,17,4,6,5,14,20,-6,0,0,-1,1
São Paulo,2017,15,17,15,4,8,3,15,18,-3,1,0,1,1
Avaí,2017,15,18,14,3,7,5,9,18,-9,0,0,-1,1
Vitória,2017,15,19,12,3,9,3,15,27,-12,0,3,4,-4
Atlético-GO,2017,15,20,8,2,11,2,12,28,-16,0,2,-1,-10
Corinthians,2017,16,1,40,12,0,4,26,7,19,1,0,1,1
Grêmio,2017,16,2,32,10,4,2,31,17,14,0,0,4,-5
Santos,2017,16,3,30,9,4,3,18,10,8,2,0,2,1
Flamengo,2017,16,4,28,7,2,7,24,13,11,1,0,3,-4
Palmeiras,2017,16,5,26,8,6,2,24,18,6,1,0,3,-3
Sport,2017,16,6,24,7,6,3,24,20,4,0,1,-1,-1
Botafogo,2017,16,7,24,6,4,6,17,14,3,0,0,1,-6
Vasco,2017,16,8,23,7,7,2,21,26,-5,1,0,1,-2
Cruzeiro,2017,16,9,22,6,6,4,18,16,2,0,1,-1,-4
Ponte Preta,2017,16,10,21,6,7,3,19,21,-2,2,0,3,1
Chapecoense,2017,16,11,21,6,7,3,22,28,-6,1,0,1,-2
Fluminense,2017,16,12,21,5,5,6,24,24,0,0,1,-1,-14
Atlético-MG,2017,16,13,20,5,6,5,17,19,-2,0,2,1,-9
Bahia,2017,16,14,19,5,7,4,20,19,1,0,1,-1,-3
Coritiba,2017,16,15,19,5,7,4,17,22,-5,0,3,1,-8
Athletico-PR,2017,16,16,17,4,7,5,14,22,-8,0,1,-2,-1
Avaí,2017,16,17,17,4,7,5,10,18,-8,1,0,1,1
São Paulo,2017,16,18,16,4,8,4,16,19,-3,0,0,2,-1
Vitória,2017,16,19,12,3,10,3,16,29,-13,0,4,5,-5
Atlético-GO,2017,16,20,9,2,11,3,13,29,-16,0,0,1,-11
Corinthians,2017,17,1,41,12,0,5,27,8,19,0,0,2,-1
Grêmio,2017,17,2,33,10,4,3,32,18,14,0,0,5,-6
Santos,2017,17,3,31,9,4,4,19,11,8,0,0,3,-1
Palmeiras,2017,17,4,29,9,6,2,26,18,8,2,0,4,1
Flamengo,2017,17,5,29,7,2,8,25,14,11,0,0,4,-5
Sport,2017,17,6,27,8,6,3,27,21,6,1,0,1,-2
Botafogo,2017,17,7,24,6,5,6,20,18,2,0,1,2,-7
Vasco,2017,17,8,23,7,8,2,21,27,-6,0,1,-1,-3
Cruzeiro,2017,17,9,23,6,6,5,18,16,2,0,0,-2,1
Atlético-MG,2017,17,10,23,6,6,5,19,19,0,1,0,2,-8
Ponte Preta,2017,17,11,22,6,7,4,19,21,-2,0,0,-1,1
Fluminense,2017,17,12,22,5,5,7,24,24,0,0,0,-2,-13
Chapecoense,2017,17,13,21,6,8,3,23,30,-7,0,1,2,-3
Athletico-PR,2017,17,14,20,5,7,5,15,22,-7,1,0,1,0
Bahia,2017,17,15,19,5,8,4,21,22,-1,0,2,1,-4
São Paulo,2017,17,16,19,5,8,4,20,22,-2,1,0,3,-2
Coritiba,2017,17,17,19,5,8,4,17,24,-7,0,4,-1,-9
Avaí,2017,17,18,17,4,8,5,10,20,-10,0,1,-1,-1
Vitória,2017,17,19,13,3,10,4,16,29,-13,0,0,-1,-4
Atlético-GO,2017,17,20,12,3,11,3,15,30,-15,1,0,2,-12
Corinthians,2017,18,1,44,13,0,5,29,8,21,1,0,3,0
Grêmio,2017,18,2,36,11,4,3,33,18,15,1,0,6,-5
Santos,2017,18,3,34,10,4,4,22,13,9,1,0,4,-2
Palmeiras,2017,18,4,32,10,6,2,28,19,9,3,0,5,-1
Flamengo,2017,18,5,29,7,3,8,27,17,10,0,1,5,-6
Sport,2017,18,6,28,8,6,4,29,23,6,0,0,2,-3
Cruzeiro,2017,18,7,26,7,6,5,21,16,5,1,0,1,1
Botafogo,2017,18,8,24,6,6,6,21,20,1,0,2,3,-8
Vasco,2017,18,9,23,7,9,2,21,30,-9,0,2,-2,-4
Atlético-MG,2017,18,10,23,6,7,5,19,21,-2,0,1,-1,-9
Athletico-PR,2017,18,11,23,6,7,5,20,22,-2,2,0,2,1
Fluminense,2017,18,12,23,5,5,8,26,26,0,0,0,1,-14
Ponte Preta,2017,18,13,22,6,8,4,20,24,-4,0,1,1,-1
Coritiba,2017,18,14,22,6,8,4,19,25,-6,1,0,1,-10
Chapecoense,2017,18,15,22,6,8,4,24,31,-7,0,0,3,-4
Bahia,2017,18,16,20,5,8,5,22,23,-1,0,0,2,-5
São Paulo,2017,18,17,19,5,9,4,21,24,-3,0,1,4,-3
Avaí,2017,18,18,17,4,9,5,10,25,-15,0,2,-2,-2
Vitória,2017,18,19,16,4,10,4,19,30,-11,1,0,1,-5
Atlético-GO,2017,18,20,12,3,12,3,15,31,-16,0,1,-1,-13
Corinthians,2017,19,1,47,14,0,5,32,9,23,2,0,4,-1
Grêmio,2017,19,2,39,12,4,3,35,18,17,2,0,7,1
Santos,2017,19,3,35,10,4,5,22,13,9,0,0,-1,-1
Palmeiras,2017,19,4,32,10,7,2,28,20,8,0,1,-1,-2
Flamengo,2017,19,5,29,7,4,8,27,19,8,0,2,-1,-7
Sport,2017,19,6,28,8,7,4,30,26,4,0,1,3,-4
Cruzeiro,2017,19,7,27,7,6,6,21,16,5,0,0,-1,1
Athletico-PR,2017,19,8,26,7,7,5,21,22,-1,3,0,3,1
Fluminense,2017,19,9,26,6,5,8,29,27,2,1,0,2,-15
Coritiba,2017,19,10,25,7,8,4,21,25,-4,2,0,2,1
Botafogo,2017,19,11,25,6,6,7,21,20,1,0,0,-1,-7
Vasco,2017,19,12,24,7,9,3,21,30,-9,0,0,-3,-3
Bahia,2017,19,13,23,6,8,5,24,24,0,1,0,3,-6
Atlético-MG,2017,19,14,23,6,8,5,19,23,-4,0,2,-2,-10
Ponte Preta,2017,19,15,23,6,8,5,20,24,-4,0,0,-1,1
Chapecoense,2017,19,16,22,6,9,4,24,33,-9,0,1,-1,-5
São Paulo,2017,19,17,19,5,10,4,22,26,-4,0,2,5,-4
Vitória,2017,19,18,19,5,10,4,21,30,-9,2,0,2,-4
Avaí,2017,19,19,18,4,9,6,10,25,-15,0,0,-3,1
Atlético-GO,2017,19,20,12,3,13,3,16,34,-18,0,2,1,-14
Corinthians,2017,20,1,50,15,0,5,33,9,24,3,0,5,0
Grêmio,2017,20,2,39,12,5,3,35,19,16,0,1,-1,-1
Santos,2017,20,3,36,10,4,6,22,13,9,0,0,-2,1
Palmeiras,2017,20,4,33,10,7,3,29,21,8,0,0,1,-3
Sport,2017,20,5,29,8,7,5,30,26,4,0,0,-1,1
Athletico-PR,2017,20,6,29,8,7,5,25,23,2,4,0,4,-1
Flamengo,2017,20,7,29,7,5,8,27,21,6,0,3,-2,-8
Botafogo,2017,20,8,28,7,6,7,22,20,2,1,0,1,1
Cruzeiro,2017,20,9,27,7,7,6,23,19,4,0,1,1,-1
Fluminense,2017,20,10,27,6,5,9,29,27,2,0,0,-1,-14
Atlético-MG,2017,20,11,26,7,8,5,21,23,-2,1,0,1,1
Coritiba,2017,20,12,25,7,9,4,21,26,-5,0,1,-1,-1
Vasco,2017,20,13,25,7,9,4,22,31,-9,0,0,1,-4
Ponte Preta,2017,20,14,24,6,8,6,20,24,-4,0,0,-2,1
Bahia,2017,20,15,23,6,9,5,25,28,-3,0,1,4,-7
São Paulo,2017,20,16,22,6,10,4,25,28,-3,1,0,6,-5
Chapecoense,2017,20,17,22,6,10,4,24,34,-10,0,2,-2,-6
Avaí,2017,20,18,21,5,9,6,11,25,-14,1,0,1,1
Vitória,2017,20,19,19,5,11,4,21,31,-10,0,1,-1,-5
Atlético-GO,2017,20,20,15,4,13,3,17,34,-17,1,0,2,1
Corinthians,2017,21,1,50,15,1,5,33,10,23,0,1,-1,-1
Grêmio,2017,21,2,40,12,5,4,35,19,16,0,0,-2,1
Santos,2017,21,3,37,10,4,7,22,13,9,0,0,-3,1
Palmeiras,2017,21,4,33,10,8,3,29,23,6,0,1,-1,-4
Flamengo,2017,21,5,32,8,5,8,29,21,8,1,0,1,1
Cruzeiro,2017,21,6,30,8,7,6,25,19,6,1,0,2,1
Athletico-PR,2017,21,7,30,8,7,6,25,23,2,0,0,-1,0
Fluminense,2017,21,8,30,7,5,9,31,28,3,1,0,1,-15
Sport,2017,21,9,29,8,8,5,30,28,2,0,1,-2,-1
Botafogo,2017,21,10,28,7,7,7,23,22,1,0,1,2,-1
Ponte Preta,2017,21,11,27,7,8,6,22,25,-3,1,0,1,-1
Bahia,2017,21,12,26,7,9,5,28,28,0,1,0,5,1
Atlético-MG,2017,21,13,26,7,9,5,22,25,-3,0,1,2,-1
Coritiba,2017,21,14,26,7,9,5,21,26,-5,0,0,-2,1
Chapecoense,2017,21,15,25,7,10,4,26,34,-8,1,0,1,-5
Vasco,2017,21,16,25,7,10,4,22,34,-12,0,1,-1,-5
São Paulo,2017,21,17,23,6,10,5,26,29,-3,0,0,7,-6
Vitória,2017,21,18,22,6,11,4,22,31,-9,1,0,1,-4
Avaí,2017,21,19,22,5,9,7,12,26,-14,0,0,2,-1
Atlético-GO,2017,21,20,15,4,14,3,17,36,-19,0,1,-1,-1
Corinthians,2017,22,1,50,15,2,5,33,11,22,0,2,-2,-2
Grêmio,2017,22,2,43,13,5,4,40,19,21,1,0,1,1
Santos,2017,22,3,38,10,4,8,23,14,9,0,0,1,-1
Palmeiras,2017,22,4,36,11,8,3,33,25,8,1,0,1,-5
Flamengo,2017,22,5,35,9,5,8,31,21,10,2,0,2,1
Cruzeiro,2017,22,6,31,8,7,7,26,20,6,0,0,3,-1
Botafogo,2017,22,7,31,8,7,7,25,23,2,1,0,3,-2
Athletico-PR,2017,22,8,30,8,8,6,25,25,0,0,1,-2,-1
Fluminense,2017,22,9,30,7,6,9,31,29,2,0,1,-1,-16
Atlético-MG,2017,22,10,29,8,9,5,24,26,-2,1,0,3,-2
Sport,2017,22,11,29,8,9,5,30,33,-3,0,2,-3,-2
Vasco,2017,22,12,28,8,10,4,23,34,-11,1,0,1,-4
Ponte Preta,2017,22,13,27,7,9,6,23,27,-4,0,1,2,-2
Bahia,2017,22,14,26,7,10,5,29,30,-1,0,1,6,-1
Coritiba,2017,22,15,26,7,10,5,21,27,-6,0,1,-3,-1
Vitória,2017,22,16,25,7,11,4,23,31,-8,2,0,2,-3
Chapecoense,2017,22,17,25,7,11,4,26,35,-9,0,1,-1,-6
Avaí,2017,22,18,25,6,9,7,13,26,-13,1,0,3,1
São Paulo,2017,22,19,23,6,11,5,28,33,-5,0,1,8,-7
Atlético-GO,2017,22,20,18,5,14,3,18,36,-18,1,0,1,0
Corinthians,2017,23,1,50,15,3,5,33,13,20,0,3,-3,-3
Grêmio,2017,23,2,43,13,6,4,40,20,20,0,1,-1,-1
Santos,2017,23,3,41,11,4,8,25,14,11,1,0,2,1
Palmeiras,2017,23,4,37,11,8,4,34,26,8,0,0,2,-6
Flamengo,2017,23,5,35,9,6,8,31,23,8,0,1,-1,-1
Cruzeiro,2017,23,6,34,9,7,7,28,21,7,1,0,4,-2
Botafogo,2017,23,7,34,9,7,7,27,23,4,2,0,4,1
Vasco,2017,23,8,31,9,10,4,24,34,-10,2,0,2,1
Athletico-PR,2017,23,9,31,8,8,7,26,26,0,0,0,1,-2
Fluminense,2017,23,10,31,7,6,10,33,31,2,0,0,1,-17
Atlético-MG,2017,23,11,30,8,9,6,25,27,-2,0,0,4,-3
Sport,2017,23,12,29,8,10,5,30,34,-4,0,3,-4,-3
Ponte Preta,2017,23,13,28,7,9,7,25,29,-4,0,0,3,-3
Avaí,2017,23,14,28,7,9,7,14,26,-12,2,0,4,1
Bahia,2017,23,15,27,7,10,6,30,31,-1,0,0,7,-2
Coritiba,2017,23,16,27,7,10,6,22,28,-6,0,0,1,-2
Vitória,2017,23,17,26,7,11,5,25,33,-8,0,0,3,-4
Chapecoense,2017,23,18,25,7,12,4,27,37,-10,0,2,1,-7
São Paulo,2017,23,19,24,6,11,6,30,35,-5,0,0,9,-8
Atlético-GO,2017,23,20,19,5,14,4,19,37,-18,0,0,2,-1
Corinthians,2017,24,1,53,16,3,5,34,13,21,1,0,1,1
Grêmio,2017,24,2,43,13,7,4,40,21,19,0,2,-2,-2
Santos,2017,24,3,41,11,5,8,25,16,9,0,1,-1,-1
Palmeiras,2017,24,4,40,12,8,4,35,26,9,1,0,3,1
