Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
internacional,2012,3,0,7,2,0,1,6,3,3,1,0,3,1
flamengo,2012,3,0,3,0,0,3,6,6,0,0,0,3,-3
fluminense,2012,3,0,5,1,0,2,4,3,1,0,0,3,-2
sport,2012,3,0,5,1,0,2,3,2,1,1,0,1,-1
vasco,2012,3,0,9,3,0,0,7,3,4,3,0,3,-1
vasco,2012,4,0,12,4,0,0,9,4,5,4,0,4,-2
cruzeiro,2012,4,0,8,2,0,2,4,2,2,2,0,2,1
figueirense,2012,4,0,6,1,0,3,5,4,1,0,0,-1,1
flamengo,2012,4,0,6,1,0,3,9,7,2,1,0,4,-4
internacional,2012,4,0,8,2,0,2,6,3,3,0,0,-1,1
grêmio,2012,4,0,9,3,1,0,5,2,3,3,0,4,1
botafogo-rj,2012,4,0,4,1,2,1,10,10,0,0,2,4,-4
atlético-mg,2012,4,0,10,3,0,1,4,1,3,1,0,4,0
portuguesa,2012,4,0,4,1,2,1,3,4,-1,1,0,1,1
são paulo,2012,4,0,6,2,2,0,4,5,-1,1,0,1,1
sport,2012,5,0,5,1,2,2,4,5,-1,0,2,1,-3
coritiba,2012,5,0,7,2,2,1,8,7,1,1,0,4,1
cruzeiro,2012,5,0,11,3,0,2,5,2,3,3,0,3,1
flamengo,2012,5,0,9,2,0,3,10,7,3,2,0,5,1
fluminense,2012,5,0,9,2,0,3,8,4,4,1,0,1,-1
internacional,2012,5,0,8,2,1,2,7,5,2,0,1,1,-1
grêmio,2012,5,0,9,3,2,0,5,3,2,0,1,-1,-1
vasco,2012,5,0,13,4,0,1,10,5,5,0,0,5,-3
ponte preta,2012,5,0,6,1,1,3,4,4,0,1,0,1,1
atlético-mg,2012,5,0,10,3,1,1,4,2,2,0,1,-1,-1
fluminense,2012,6,0,12,3,0,3,12,5,7,2,0,2,-2
atlético-mg,2012,6,0,13,4,1,1,9,3,6,1,0,1,-2
ponte preta,2012,6,0,9,2,1,3,6,5,1,2,0,2,-1
corinthians,2012,6,0,4,1,4,1,3,7,-4,1,0,1,-6
figueirense,2012,6,0,7,1,1,4,6,6,0,0,0,1,-2
grêmio,2012,6,0,12,4,2,0,7,3,4,1,0,1,1
são paulo,2012,6,0,9,3,3,0,5,6,-1,0,1,-1,-1
coritiba,2012,6,0,8,2,2,2,10,9,1,0,0,5,-1
internacional,2012,6,0,11,3,1,2,9,5,4,1,0,2,0
cruzeiro,2012,6,0,14,4,0,2,8,3,5,4,0,4,-1
internacional,2012,7,0,12,3,1,3,10,6,4,0,0,3,-1
botafogo-rj,2012,7,0,10,3,3,1,16,14,2,1,0,7,-7
coritiba,2012,7,0,8,2,3,2,12,12,0,0,1,6,-2
cruzeiro,2012,7,0,14,4,1,2,10,6,4,0,1,5,-2
flamengo,2012,7,0,12,3,1,3,13,11,2,1,0,1,-2
atlético-mg,2012,7,0,16,5,1,1,10,3,7,2,0,2,-1
fluminense,2012,7,0,15,4,0,3,14,5,9,3,0,3,-1
figueirense,2012,7,0,7,1,2,4,7,9,-2,0,1,2,-3
portuguesa,2012,7,0,8,2,3,2,5,8,-3,0,0,-1,1
vasco,2012,7,0,16,5,1,1,14,10,4,1,0,7,-5
náutico,2012,8,0,10,3,4,1,9,15,-6,1,0,1,-1
atlético-mg,2012,8,0,19,6,1,1,12,3,9,3,0,3,1
botafogo-rj,2012,8,0,13,4,3,1,19,14,5,2,0,8,1
vasco,2012,8,0,17,5,1,2,15,11,4,0,0,8,-6
fluminense,2012,8,0,18,5,0,3,15,5,10,4,0,4,1
internacional,2012,8,0,15,4,1,3,12,7,5,1,0,4,-2
ponte preta,2012,8,0,12,3,2,3,9,8,1,1,0,4,1
grêmio,2012,8,0,12,4,4,0,9,8,1,0,2,1,-2
sport,2012,8,0,9,2,3,3,8,10,-2,0,0,2,-6
são paulo,2012,8,0,15,5,3,0,11,9,2,2,0,2,-3
flamengo,2012,9,0,15,4,2,3,15,13,2,1,0,1,-4
fluminense,2012,9,0,19,5,0,4,16,6,10,0,0,5,-1
náutico,2012,9,0,10,3,5,1,10,17,-7,0,1,2,-2
grêmio,2012,9,0,15,5,4,0,12,9,3,1,0,2,-3
atlético-mg,2012,9,0,22,7,1,1,16,6,10,4,0,4,-1
internacional,2012,9,0,16,4,1,4,12,7,5,0,0,-1,1
são paulo,2012,9,0,16,5,3,1,12,10,2,0,0,3,-4
ponte preta,2012,9,0,15,4,2,3,13,9,4,2,0,5,-1
sport,2012,9,0,12,3,3,3,10,11,-1,1,0,3,-7
vasco,2012,9,0,20,6,1,2,16,11,5,1,0,9,1
figueirense,2012,10,0,8,1,4,5,13,17,-4,0,2,5,-6
atlético-mg,2012,10,0,25,8,1,1,19,7,12,5,0,5,-2
coritiba,2012,10,0,9,2,5,3,15,20,-5,0,0,9,-5
flamengo,2012,10,0,15,4,3,3,15,16,-1,0,1,-1,-5
fluminense,2012,10,0,22,6,0,4,20,6,14,1,0,6,1
grêmio,2012,10,0,18,6,4,0,15,10,5,2,0,3,-4
ponte preta,2012,10,0,15,4,3,3,13,12,1,0,1,-1,-2
cruzeiro,2012,10,0,17,5,3,2,14,11,3,1,0,8,-3
botafogo-rj,2012,10,0,15,4,3,3,20,15,5,0,0,-1,0
vasco,2012,10,0,23,7,1,2,17,11,6,2,0,10,1
coritiba,2012,11,0,10,2,5,4,17,22,-5,0,0,10,-6
grêmio,2012,11,0,21,7,4,0,16,10,6,3,0,4,-3
corinthians,2012,11,0,12,3,5,3,11,13,-2,0,0,6,-9
cruzeiro,2012,11,0,20,6,3,2,15,11,4,2,0,9,1
são paulo,2012,11,0,19,6,4,1,14,11,3,1,0,1,-4
internacional,2012,11,0,19,5,2,4,17,11,6,1,0,2,-2
náutico,2012,11,0,13,4,6,1,13,20,-7,0,1,-1,-1
fluminense,2012,11,0,25,7,0,4,22,7,15,2,0,7,-1
atlético-mg,2012,11,0,28,9,1,1,23,8,15,6,0,6,-3
vasco,2012,11,0,26,8,1,2,19,11,8,3,0,11,1
são paulo,2012,12,0,19,6,5,1,17,15,2,0,1,2,-5
atlético-mg,2012,12,0,31,10,1,1,25,8,17,7,0,7,1
cruzeiro,2012,12,0,20,6,4,2,15,13,2,0,1,-1,-1
internacional,2012,12,0,22,6,2,4,18,11,7,2,0,3,-1
flamengo,2012,12,0,16,4,4,4,15,17,-2,0,0,-3,1
fluminense,2012,12,0,25,7,1,4,22,8,14,0,1,-1,-2
náutico,2012,12,0,13,4,7,1,16,24,-8,0,2,1,-2
bahia,2012,12,0,11,2,5,5,11,18,-7,1,0,2,-9
ponte preta,2012,12,0,16,4,4,4,15,15,0,0,0,2,-4
vasco,2012,12,0,29,9,1,2,20,11,9,4,0,12,1
corinthians,2012,13,0,16,4,5,4,13,13,0,0,0,-1,1
botafogo-rj,2012,13,0,18,5,5,3,21,17,4,1,0,1,1
grêmio,2012,13,0,24,8,5,0,18,12,6,0,1,6,-1
cruzeiro,2012,13,0,23,7,4,2,17,14,3,1,0,1,-2
atlético-mg,2012,13,0,32,10,1,2,25,8,17,0,0,-1,1
vasco,2012,13,0,30,9,1,3,20,11,9,0,0,-1,1
náutico,2012,13,0,13,4,8,1,17,27,-10,0,3,2,-3
ponte preta,2012,13,0,16,4,5,4,16,17,-1,0,1,3,-5
sport,2012,13,0,14,3,5,5,13,19,-6,0,0,-1,1
são paulo,2012,13,0,22,7,5,1,21,16,5,1,0,3,-6
botafogo-rj,2012,14,0,21,6,5,3,23,18,5,2,0,2,-1
fluminense,2012,14,0,29,8,1,5,24,8,16,1,0,1,1
cruzeiro,2012,14,0,23,7,5,2,18,16,2,0,1,2,-3
atlético-mg,2012,14,0,32,10,2,2,26,10,16,0,1,1,-1
grêmio,2012,14,0,27,9,5,0,21,13,8,1,0,7,-2
náutico,2012,14,0,16,5,8,1,20,27,-7,1,0,3,1
internacional,2012,14,0,26,7,2,5,19,11,8,1,0,1,1
portuguesa,2012,14,0,16,4,6,4,12,16,-4,2,0,2,1
são paulo,2012,14,0,25,8,5,1,22,16,6,2,0,4,1
vasco,2012,14,0,31,9,1,4,20,11,9,0,0,-2,1
atlético-mg,2012,15,0,35,11,2,2,27,10,17,1,0,2,1
portuguesa,2012,15,0,17,4,6,5,12,16,-4,0,0,-1,1
botafogo-rj,2012,15,0,21,6,6,3,24,20,4,0,1,3,-2
corinthians,2012,15,0,18,4,5,6,14,14,0,0,0,1,-1
flamengo,2012,15,0,22,6,5,4,20,22,-2,2,0,3,-1
fluminense,2012,15,0,32,9,1,5,26,9,17,2,0,2,-1
internacional,2012,15,0,27,7,2,6,19,11,8,0,0,-1,1
grêmio,2012,15,0,28,9,5,1,21,13,8,0,0,-1,-1
cruzeiro,2012,15,0,23,7,6,2,20,20,0,0,2,3,-4
vasco,2012,15,0,34,10,1,4,22,11,11,1,0,1,1
atlético-mg,2012,16,0,38,12,2,2,28,10,18,2,0,3,1
cruzeiro,2012,16,0,26,8,6,2,21,20,1,1,0,4,-3
corinthians,2012,16,0,21,5,5,6,16,15,1,1,0,2,-2
flamengo,2012,16,0,25,7,5,4,22,22,0,3,0,4,1
fluminense,2012,16,0,35,10,1,5,27,9,18,3,0,3,1
internacional,2012,16,0,30,8,2,6,21,12,9,1,0,1,-1
botafogo-rj,2012,16,0,22,6,6,4,25,21,4,0,0,4,-3
santos,2012,16,0,17,3,5,8,15,19,-4,0,0,2,-6
sport,2012,16,0,14,3,8,5,13,23,-10,0,3,-4,-3
grêmio,2012,16,0,31,10,5,1,23,14,9,1,0,1,-2
atlético-mg,2012,17,0,39,12,2,3,29,11,18,0,0,4,-1
botafogo-rj,2012,17,0,25,7,6,4,27,21,6,1,0,5,1
internacional,2012,17,0,30,8,3,6,21,13,8,0,1,-1,-2
fluminense,2012,17,0,36,10,1,6,28,10,18,0,0,4,-1
santos,2012,17,0,20,4,5,8,18,20,-2,1,0,3,-7
grêmio,2012,17,0,31,10,6,1,24,16,8,0,1,2,-3
são paulo,2012,17,0,25,8,8,1,24,23,1,0,3,-1,-3
flamengo,2012,17,0,25,7,6,4,22,23,-1,0,1,-1,-1
ponte preta,2012,17,0,20,5,7,5,19,22,-3,0,2,-1,-2
vasco,2012,17,0,35,10,2,5,24,14,10,0,0,1,-2
palmeiras,2012,18,0,16,4,10,4,17,21,-4,0,1,2,-1
atlético-mg,2012,18,0,42,13,2,3,32,13,19,1,0,5,-2
cruzeiro,2012,18,0,27,8,7,3,22,25,-3,0,1,-1,-5
vasco,2012,18,0,35,10,3,5,24,15,9,0,1,-1,-3
fluminense,2012,18,0,39,11,1,6,29,10,19,1,0,5,1
grêmio,2012,18,0,34,11,6,1,28,16,12,1,0,3,1
náutico,2012,18,0,23,7,9,2,24,29,-5,2,0,2,1
internacional,2012,18,0,31,8,3,7,22,14,8,0,0,1,-3
corinthians,2012,18,0,24,6,6,6,19,18,1,0,1,4,-1
são paulo,2012,18,0,28,9,8,1,27,23,4,1,0,1,1
bahia,2012,19,0,17,3,8,8,15,24,-9,0,0,1,-2
flamengo,2012,19,0,29,8,6,5,23,23,0,0,0,-1,1
são paulo,2012,19,0,31,10,8,1,29,24,5,2,0,2,-1
atlético-mg,2012,19,0,43,13,2,4,34,15,19,0,0,6,-3
coritiba,2012,19,0,20,5,9,5,31,36,-5,0,1,4,-1
grêmio,2012,19,0,37,12,6,1,29,16,13,2,0,4,1
santos,2012,19,0,26,6,5,8,23,23,0,3,0,5,-9
ponte preta,2012,19,0,23,6,8,5,21,26,-5,1,0,1,-4
náutico,2012,19,0,24,7,9,3,24,29,-5,0,0,-1,1
fluminense,2012,19,0,42,12,1,6,31,11,20,2,0,6,-1
cruzeiro,2012,20,0,31,9,7,4,26,27,-1,1,0,2,-5
atlético-mg,2012,20,0,44,13,2,5,36,17,19,0,0,7,-4
internacional,2012,20,0,31,8,5,7,22,16,6,0,2,-2,-5
flamengo,2012,20,0,30,8,6,6,24,24,0,0,0,1,-1
fluminense,2012,20,0,43,12,1,7,32,12,20,0,0,7,-2
grêmio,2012,20,0,40,13,6,1,31,16,15,3,0,5,1
náutico,2012,20,0,27,8,9,3,27,31,-4,1,0,1,-1
portuguesa,2012,20,0,25,6,7,7,20,21,-1,1,0,5,1
santos,2012,20,0,26,6,6,8,24,26,-2,0,1,6,-10
são paulo,2012,20,0,34,11,8,1,33,24,9,3,0,3,1
são paulo,2012,21,0,34,11,9,1,33,25,8,0,1,-1,-1
botafogo-rj,2012,21,0,29,8,8,5,31,28,3,1,0,1,1
atlético-mg,2012,21,0,44,13,3,5,36,18,18,0,1,-1,-5
cruzeiro,2012,21,0,34,10,7,4,29,27,2,2,0,3,1
fluminense,2012,21,0,44,12,1,8,34,14,20,0,0,8,-3
internacional,2012,21,0,34,9,5,7,26,17,9,1,0,1,-6
grêmio,2012,21,0,41,13,6,2,31,16,15,0,0,-1,1
ponte preta,2012,21,0,27,7,8,6,26,29,-3,1,0,3,-6
santos,2012,21,0,26,6,7,8,25,28,-3,0,2,7,-11
vasco,2012,21,0,38,11,5,5,27,19,8,1,0,1,1
atlético-mg,2012,22,0,45,13,3,6,36,18,18,0,0,-2,-4
cruzeiro,2012,22,0,34,10,8,4,30,30,0,0,1,4,-1
corinthians,2012,22,0,28,7,8,7,22,22,0,0,1,-1,-1
ponte preta,2012,22,0,30,8,8,6,27,29,-2,2,0,4,-5
fluminense,2012,22,0,47,13,1,8,37,15,22,1,0,9,-4
grêmio,2012,22,0,44,14,6,2,33,17,16,1,0,1,-1
vasco,2012,22,0,39,11,5,6,28,20,8,0,0,2,-1
palmeiras,2012,22,0,20,5,12,5,21,27,-6,1,0,1,-1
portuguesa,2012,22,0,28,7,8,7,23,23,0,1,0,1,1
são paulo,2012,22,0,35,11,9,2,34,26,8,0,0,1,-2
portuguesa,2012,23,0,29,7,8,8,24,24,0,0,0,2,-1
atlético-mg,2012,23,0,48,14,3,6,39,18,21,1,0,1,1
botafogo-rj,2012,23,0,35,10,8,5,37,30,7,3,0,3,-2
grêmio,2012,23,0,44,14,7,2,34,20,14,0,1,2,-2
flamengo,2012,23,0,30,8,9,6,25,32,-7,0,3,-2,-4
fluminense,2012,23,0,50,14,1,8,38,15,23,2,0,10,-3
ponte preta,2012,23,0,31,8,8,7,29,31,-2,0,0,5,-6
são paulo,2012,23,0,36,11,9,3,34,26,8,0,0,-1,-1
cruzeiro,2012,23,0,34,10,9,4,31,32,-1,0,2,5,-2
vasco,2012,23,0,39,11,6,6,28,24,4,0,1,-1,-2
coritiba,2012,24,0,29,8,11,5,37,42,-5,2,0,2,-1
atlético-mg,2012,24,0,51,15,3,6,40,18,22,2,0,2,1
botafogo-rj,2012,24,0,36,10,8,6,38,31,7,0,0,4,-3
corinthians,2012,24,0,32,8,8,8,26,24,2,0,0,2,-3
cruzeiro,2012,24,0,34,10,10,4,31,34,-3,0,3,-1,-3
grêmio,2012,24,0,47,15,7,2,36,20,16,1,0,3,1
fluminense,2012,24,0,53,15,1,8,40,15,25,3,0,11,-2
flamengo,2012,24,0,30,8,10,6,25,34,-9,0,4,-3,-5
bahia,2012,24,0,28,6,8,10,24,26,-2,0,0,2,-1
vasco,2012,24,0,42,12,6,6,31,25,6,1,0,1,-3
bahia,2012,25,0,31,7,8,10,26,27,-1,1,0,3,-2
santos,2012,25,0,33,8,8,9,30,32,-2,2,0,2,-1
vasco,2012,25,0,43,12,6,7,32,26,6,0,0,2,-4
grêmio,2012,25,0,48,15,7,3,37,21,16,0,0,4,-1
fluminense,2012,25,0,53,15,2,8,41,17,24,0,1,12,-3
internacional,2012,25,0,37,9,6,10,30,22,8,0,0,2,-10
atlético-mg,2012,25,0,51,15,4,6,40,19,21,0,1,-1,-1
corinthians,2012,25,0,35,9,8,8,28,24,4,1,0,3,-2
botafogo-rj,2012,25,0,37,10,8,7,38,31,7,0,0,-1,-2
são paulo,2012,25,0,39,12,10,3,37,28,9,1,0,1,-3
flamengo,2012,26,0,34,9,10,7,28,36,-8,1,0,2,-7
atlético-mg,2012,26,0,52,15,4,7,40,19,21,0,0,-2,1
botafogo-rj,2012,26,0,38,10,8,8,40,33,7,0,0,1,-3
palmeiras,2012,26,0,23,6,15,5,25,36,-11,1,0,1,-5
fluminense,2012,26,0,56,16,2,8,43,18,25,1,0,13,-4
internacional,2012,26,0,40,10,6,10,33,23,10,1,0,3,-11
vasco,2012,26,0,44,12,6,8,32,26,6,0,0,-1,-3
santos,2012,26,0,33,8,9,9,31,35,-4,0,1,3,-2
coritiba,2012,26,0,29,8,13,5,38,45,-7,0,2,-1,-3
são paulo,2012,26,0,42,13,10,3,38,28,10,2,0,2,1
botafogo-rj,2012,27,0,38,10,9,8,40,35,5,0,1,-1,-4
corinthians,2012,27,0,39,10,8,9,33,26,7,1,0,5,1
são paulo,2012,27,0,43,13,10,4,39,29,10,0,0,3,-1
internacional,2012,27,0,41,10,6,11,33,23,10,0,0,-1,-10
fluminense,2012,27,0,59,17,2,8,44,18,26,2,0,14,-3
grêmio,2012,27,0,50,15,7,5,38,22,16,0,0,1,-1
náutico,2012,27,0,34,10,13,4,33,42,-9,1,0,3,1
ponte preta,2012,27,0,34,8,9,10,30,35,-5,0,1,-3,-1
atlético-mg,2012,27,0,53,15,4,8,41,20,21,0,0,1,-1
vasco,2012,27,0,47,13,6,8,35,27,8,1,0,1,-4
vasco,2012,28,0,50,14,6,8,36,27,9,2,0,2,-3
atlético-mg,2012,28,0,56,16,4,8,47,20,27,1,0,2,1
ponte preta,2012,28,0,34,8,10,10,30,36,-6,0,2,-4,-2
flamengo,2012,28,0,35,9,11,8,28,37,-9,0,0,-2,1
fluminense,2012,28,0,62,18,2,8,45,18,27,3,0,15,1
grêmio,2012,28,0,53,16,7,5,40,23,17,1,0,2,-2
corinthians,2012,28,0,39,10,9,9,34,28,6,0,1,6,-1
portuguesa,2012,28,0,36,9,10,9,34,32,2,1,0,4,-6
internacional,2012,28,0,42,10,6,12,34,24,10,0,0,1,-11
são paulo,2012,28,0,46,14,10,4,42,29,13,1,0,4,1
fluminense,2012,29,0,65,19,2,8,47,18,29,4,0,16,1
botafogo-rj,2012,29,0,38,10,11,8,40,38,2,0,3,-3,-6
corinthians,2012,29,0,42,11,9,9,37,30,7,1,0,7,-2
cruzeiro,2012,29,0,39,11,12,6,35,38,-3,1,0,2,1
figueirense,2012,29,0,25,6,16,7,33,55,-22,1,0,1,-5
atlético-mg,2012,29,0,56,16,5,8,47,23,24,0,1,-1,-1
coritiba,2012,29,0,36,10,13,6,41,46,-5,2,0,3,1
náutico,2012,29,0,37,11,14,4,36,45,-9,0,1,5,-2
grêmio,2012,29,0,56,17,7,5,43,24,19,2,0,3,-3
vasco,2012,29,0,50,14,7,8,36,29,7,0,1,-1,-4
internacional,2012,30,0,45,11,7,12,38,27,11,0,1,3,-1
atlético-mg,2012,30,0,59,17,5,8,49,24,25,1,0,1,-2
coritiba,2012,30,0,39,11,13,6,43,47,-4,3,0,4,-1
cruzeiro,2012,30,0,40,11,12,7,36,39,-3,0,0,3,-1
fluminense,2012,30,0,68,20,2,8,49,19,30,5,0,17,-1
grêmio,2012,30,0,57,17,7,6,44,25,19,0,0,4,-4
náutico,2012,30,0,40,12,14,4,37,45,-8,1,0,6,1
corinthians,2012,30,0,43,11,9,10,38,31,7,0,0,8,-3
vasco,2012,30,0,50,14,8,8,36,31,5,0,2,-2,-5
são paulo,2012,30,0,52,16,10,4,46,29,17,3,0,6,1
bahia,2012,31,0,35,8,12,11,30,35,-5,0,3,-1,-3
vasco,2012,31,0,50,14,9,8,38,34,4,0,3,1,-6
coritiba,2012,31,0,42,12,13,6,45,48,-3,4,0,5,-2
cruzeiro,2012,31,0,43,12,12,7,38,39,-1,1,0,4,1
fluminense,2012,31,0,69,20,2,9,51,21,30,0,0,18,-2
internacional,2012,31,0,45,11,8,12,40,30,10,0,2,4,-2
portuguesa,2012,31,0,38,9,11,11,35,35,0,0,0,-1,1
atlético-mg,2012,31,0,60,17,5,9,51,26,25,0,0,2,-3
ponte preta,2012,31,0,37,9,12,10,34,42,-8,0,2,3,-5
são paulo,2012,31,0,55,17,10,4,48,29,19,4,0,7,1
sport,2012,32,0,33,8,15,9,30,49,-19,2,0,5,-4
fluminense,2012,32,0,69,20,3,9,53,24,29,0,1,19,-3
corinthians,2012,32,0,44,11,10,11,39,34,5,0,0,1,-5
botafogo-rj,2012,32,0,45,12,11,9,46,41,5,2,0,3,-7
são paulo,2012,32,0,55,17,11,4,48,30,18,0,1,-1,-1
grêmio,2012,32,0,59,17,7,8,46,27,19,0,0,-1,1
náutico,2012,32,0,41,12,15,5,38,47,-9,0,0,-1,1
cruzeiro,2012,32,0,43,12,13,7,38,41,-3,0,1,-1,-1
santos,2012,32,0,42,10,10,12,39,40,-1,0,1,-1,-2
vasco,2012,32,0,50,14,10,8,39,36,3,0,4,2,-7
atlético-mg,2012,33,0,64,18,5,10,55,29,26,0,0,4,-5
grêmio,2012,33,0,60,17,7,9,47,28,19,0,0,1,-1
botafogo-rj,2012,33,0,48,13,11,9,50,41,9,3,0,4,1
vasco,2012,33,0,50,14,11,8,39,37,2,0,5,-1,-8
portuguesa,2012,33,0,40,9,11,13,35,35,0,0,0,-3,1
fluminense,2012,33,0,72,21,3,9,55,25,30,1,0,20,-4
internacional,2012,33,0,51,13,8,12,44,32,12,2,0,6,-4
cruzeiro,2012,33,0,43,12,14,7,38,42,-4,0,2,-2,-2
santos,2012,33,0,43,10,10,13,39,40,-1,0,0,-2,1
são paulo,2012,33,0,58,18,11,4,52,32,20,1,0,1,-2
corinthians,2012,34,0,50,13,10,11,42,34,8,2,0,3,1
atlético-mg,2012,34,0,64,18,6,10,55,30,25,0,1,-1,-6
santos,2012,34,0,46,11,10,13,43,40,3,1,0,1,1
flamengo,2012,34,0,44,11,12,11,34,42,-8,1,0,3,1
grêmio,2012,34,0,63,18,7,9,48,28,20,1,0,2,1
internacional,2012,34,0,51,13,9,12,44,35,9,0,1,-1,-5
botafogo-rj,2012,34,0,49,13,11,10,52,43,9,0,0,5,-1
portuguesa,2012,34,0,40,9,12,13,35,36,-1,0,1,-4,-1
fluminense,2012,34,0,73,21,3,10,56,26,30,0,0,21,-5
vasco,2012,34,0,50,14,12,8,39,40,-1,0,6,-2,-9
santos,2012,35,0,46,11,11,13,44,42,2,0,1,2,-1
botafogo-rj,2012,35,0,52,14,11,10,55,43,12,1,0,6,1
corinthians,2012,35,0,53,14,10,11,47,35,12,3,0,4,-1
cruzeiro,2012,35,0,46,13,15,7,41,47,-6,1,0,1,-4
sport,2012,35,0,37,9,16,10,36,54,-18,0,0,8,-5
grêmio,2012,35,0,66,19,7,9,50,29,21,2,0,3,-1
flamengo,2012,35,0,47,12,12,11,35,42,-7,2,0,4,1
fluminense,2012,35,0,76,22,3,10,59,28,31,1,0,22,-6
internacional,2012,35,0,51,13,10,12,44,36,8,0,2,-2,-6
atlético-mg,2012,35,0,65,18,6,11,56,31,25,0,0,1,-7
atlético-mg,2012,36,0,66,18,6,12,58,33,25,0,0,2,-8
ponte preta,2012,36,0,46,12,14,10,37,44,-7,0,1,-1,-1
vasco,2012,36,0,54,15,12,9,42,42,0,1,0,2,-11
flamengo,2012,36,0,48,12,12,12,36,43,-7,0,0,5,-1
fluminense,2012,36,0,76,22,4,10,59,30,29,0,1,-1,-7
corinthians,2012,36,0,56,15,10,11,49,35,14,4,0,5,0
grêmio,2012,36,0,67,19,7,10,52,31,21,0,0,4,-2
santos,2012,36,0,49,12,11,13,46,42,4,1,0,3,1
botafogo-rj,2012,36,0,52,14,12,10,55,45,10,0,1,-1,-1
são paulo,2012,36,0,62,19,12,5,56,36,20,1,0,4,-5
náutico,2012,37,0,46,13,17,7,43,51,-8,0,0,2,-3
atlético-mg,2012,37,0,69,19,6,12,61,35,26,1,0,3,-9
corinthians,2012,37,0,57,15,10,12,50,36,14,0,0,6,-1
cruzeiro,2012,37,0,52,15,15,7,45,48,-3,3,0,3,-4
grêmio,2012,37,0,70,20,7,10,56,33,23,1,0,5,-3
internacional,2012,37,0,51,13,12,12,44,40,4,0,4,-4,-8
palmeiras,2012,37,0,34,9,21,7,38,51,-13,0,1,7,-5
são paulo,2012,37,0,63,19,12,6,56,36,20,0,0,-1,-4
fluminense,2012,37,0,77,22,4,11,60,31,29,0,0,1,-8
vasco,2012,37,0,55,15,12,10,43,43,0,0,0,3,-12
bahia,2012,38,15,47,11,13,14,37,41,-4,1,0,7,0
atlético-mg,2012,38,2,72,20,6,12,64,37,27,2,0,4,-10
coritiba,2012,38,12,49,14,17,7,53,59,-6,1,0,6,1
botafogo-rj,2012,38,7,53,14,13,11,59,50,9,0,0,2,-3
fluminense,2012,38,1,77,22,5,11,61,33,28,0,1,2,-9
grêmio,2012,38,3,71,20,7,11,56,33,23,0,0,-1,1
náutico,2012,38,13,49,14,17,7,44,51,-7,1,0,3,1
ponte preta,2012,38,14,48,12,14,12,37,44,-7,0,0,-3,1
santos,2012,38,8,53,13,11,14,50,44,6,1,0,5,-2
são paulo,2012,38,4,66,20,12,6,59,37,22,1,0,1,-5
botafogo-rj,2013,1,0,1,0,0,1,1,1,0,0,0,1,-1
coritiba,2013,1,0,3,1,0,0,2,1,1,1,0,1,-1
criciúma,2013,1,0,3,1,0,0,3,1,2,1,0,1,-1
cruzeiro,2013,1,0,3,1,0,0,5,0,5,1,0,1,1
fluminense,2013,1,0,3,1,0,0,2,1,1,1,0,1,-1
grêmio,2013,1,0,3,1,0,0,2,0,2,1,0,1,1
são paulo,2013,1,0,3,1,0,0,2,0,2,1,0,1,1
flamengo,2013,1,0,1,0,0,1,0,0,0,0,0,-1,1
vasco,2013,1,0,3,1,0,0,1,0,1,1,0,1,1
internacional,2013,1,0,1,0,0,1,2,2,0,0,0,1,-1
cruzeiro,2013,2,0,4,1,0,1,7,2,5,0,0,2,-1
atlético-mg,2013,2,0,3,1,1,0,3,2,1,1,0,2,1
coritiba,2013,2,0,4,1,0,1,2,1,1,0,0,-1,0
botafogo-rj,2013,2,0,4,1,0,1,3,2,1,1,0,2,-2
ponte preta,2013,2,0,3,1,1,0,2,2,0,1,0,1,0
corinthians,2013,2,0,2,0,0,2,2,2,0,0,0,2,-2
internacional,2013,2,0,4,1,0,1,4,2,2,1,0,2,1
vitória,2013,2,0,4,1,0,1,5,2,3,1,0,2,0
fluminense,2013,2,0,3,1,1,0,3,3,0,0,1,2,-2
são paulo,2013,2,0,6,2,0,0,7,1,6,2,0,2,-1
athlético-pr,2013,3,0,2,0,1,2,5,6,-1,0,0,3,-3
são paulo,2013,3,0,7,2,0,1,7,1,6,0,0,-1,0
botafogo-rj,2013,3,0,7,2,0,1,5,3,2,2,0,3,-3
corinthians,2013,3,0,5,1,0,2,3,2,1,1,0,3,1
fluminense,2013,3,0,6,2,1,0,6,3,3,1,0,3,1
coritiba,2013,3,0,5,1,0,2,3,2,1,0,0,1,-1
internacional,2013,3,0,4,1,1,1,5,4,1,0,1,3,-1
portuguesa,2013,3,0,4,1,1,1,4,4,0,0,0,2,-3
grêmio,2013,3,0,4,1,1,1,3,3,0,0,0,1,-2
vitória,2013,3,0,7,2,0,1,7,2,5,2,0,3,1
botafogo-rj,2013,4,0,7,2,1,1,6,5,1,0,1,4,-4
coritiba,2013,4,0,8,2,0,2,5,3,2,1,0,2,-2
criciúma,2013,4,0,6,2,2,0,6,7,-1,1,0,1,-4
cruzeiro,2013,4,0,7,2,1,1,9,4,5,1,0,4,1
náutico,2013,4,0,4,1,2,1,3,7,-4,1,0,2,-2
vitória,2013,4,0,7,2,1,1,7,3,4,0,1,-1,-1
